id,label1,label2
5bc9ba8ad9b28b3c60f945b4,基金,公告
5bc9ba8ed9b28b3c60f945b6,地址,联系人
5bc9ba92d9b28b3c60f945b8,基金,公司
5bc9ba96d9b28b3c60f945ba,入市,指南
5bc9ba9ed9b28b3c60f945bc,基金,报告
5bc9bab1d9b28b3c60f945c0,保险产品,理财
5bc9babdd9b28b3c60f945c4,计划,子公司
5bc9bac1d9b28b3c60f945c6,估值,基金
5bc9bac5d9b28b3c60f945c8,财通,财通
5bc9bad1d9b28b3c60f945ce,估值,股票
5bc9bad5d9b28b3c60f945d0,人民币,保本
5bc9baddd9b28b3c60f945d4,基金,报告
5bc9bae5d9b28b3c60f945d6,人寿保险,工作人员
5bc9baf0d9b28b3c60f945d8,理财,理财产品
5bc9baf4d9b28b3c60f945da,估值,公司
5bc9bb00d9b28b3c60f945de,结构性,存款
5bc9bb0cd9b28b3c60f945e0,有限公司,植信
5bc9bb18d9b28b3c60f945e6,基金,地址
5bc9bb1cd9b28b3c60f945e8,估值,加银
5bc9bb20d9b28b3c60f945ea,收益率,月份
5bc9bb39d9b28b3c60f945ee,监管部门,商业
5bc9bb3dd9b28b3c60f945f0,余额,存款
5bc9bb45d9b28b3c60f945f4,公告,申购
5bc9bb55d9b28b3c60f945f8,人民币,收益
5bc9bb61d9b28b3c60f945fa,分红,公告
5bc9bb6dd9b28b3c60f945fe,收益率,存款
5bc9bb71d9b28b3c60f94600,指南,股市
5bc9bb79d9b28b3c60f94604,基金,报告
5bc9bb85d9b28b3c60f94606,业务,指南
5bc9bb99d9b28b3c60f94608,指南,中登
5bc9bb9ed9b28b3c60f9460a,余额,存款
5bc9bba2d9b28b3c60f9460c,收益率,发行量
5bc9bbc6d9b28b3c60f94618,入市,指南
5bc9bbced9b28b3c60f9461c,基金,报告
5bc9bbd2d9b28b3c60f9461e,基金,报告
5bc9bbdad9b28b3c60f94620,收益率,按计划
5bc9bbf7d9b28b3c60f94628,招商银行,理财
5bc9bc0bd9b28b3c60f9462e,收益,产品
5bc9bc17d9b28b3c60f94630,基金,行业
5bc9bc1fd9b28b3c60f94632,收益率,银行
5bc9bc23d9b28b3c60f94634,商业银行,模式
5bc9bc27d9b28b3c60f94636,商业银行,模式
5bc9bc2bd9b28b3c60f94638,基金,报告
5bc9bc37d9b28b3c60f9463a,银行,入市
5bc9bc44d9b28b3c60f9463c,转型,理财
5bc9bc48d9b28b3c60f9463e,收益率,期限
5bc9bc54d9b28b3c60f94644,策略,周报
5bc9bc70d9b28b3c60f94648,开户,规则
5bc9bc74d9b28b3c60f9464a,均值,新低
5bc9bc9cd9b28b3c60f94654,华夏银行,产品
5bc9bca5d9b28b3c60f94658,地址,电话
5bc9bca9d9b28b3c60f9465a,理财产品,理财
5bc9bcadd9b28b3c60f9465c,理财产品,手续费
5bc9bcb9d9b28b3c60f9465e,人民币,保本
5bc9bcc1d9b28b3c60f94660,理财产品,产品
5bc9bccdd9b28b3c60f94662,兴业银行,支行
5bc9bcd1d9b28b3c60f94664,监管,完善
5bc9bcd5d9b28b3c60f94666,开户,产品
5bc9bcd9d9b28b3c60f94668,理财产品,中信银行
5bc9bcddd9b28b3c60f9466a,规则,宽度
5bc9bcf1d9b28b3c60f9466c,人民币,银行
5bc9bcf5d9b28b3c60f9466e,国债,记者
5bc9bcfad9b28b3c60f94670,基金,有限公司
5bc9bcfed9b28b3c60f94672,资本,创业者
5bc9bd06d9b28b3c60f94674,江西,银行
5bc9bd0ad9b28b3c60f94676,基金,收益率
5bc9bd1ad9b28b3c60f9467a,兴业银行,支行
5bc9bd1ed9b28b3c60f9467c,人民币,保本
5bc9bd26d9b28b3c60f94680,本金,工作人员
5bc9bd2ed9b28b3c60f94682,理财产品,理财
5bc9bd3ed9b28b3c60f94686,封闭式,收益率
5bc9bd46d9b28b3c60f94688,理财产品,净值
5bc9bd4fd9b28b3c60f9468c,人民币,保本
5bc9bd57d9b28b3c60f94690,理财,子公司
5bc9bd5bd9b28b3c60f94692,地址,联系人
5bc9bd67d9b28b3c60f94698,人民币,保本
5bc9bd6bd9b28b3c60f9469a,理财产品,净值
5bc9bd83d9b28b3c60f9469c,基金,收益率
5bc9bd8bd9b28b3c60f9469e,收益率,理财产品
5bc9bd93d9b28b3c60f946a2,收益率,理财产品
5bc9bd98d9b28b3c60f946a4,人民币,交通银行
5bc9bda8d9b28b3c60f946aa,收益率,发行量
5bc9bdb0d9b28b3c60f946ae,私募,上海交通大学
5bc9bdb8d9b28b3c60f946b2,理财,银行
5bc9bdc0d9b28b3c60f946b6,人民币,保本
5bc9bdc4d9b28b3c60f946b8,理财产品,收益
5bc9bdd4d9b28b3c60f946ba,公司,转型
5bc9bddcd9b28b3c60f946be,人民币,保本
5bc9bde4d9b28b3c60f946c0,公告,业务
5bc9bdf9d9b28b3c60f946c2,理财产品,产品
5bc9be05d9b28b3c60f946c4,人民币,收益
5bc9be11d9b28b3c60f946c6,理财,太原
5bc9be19d9b28b3c60f946ca,净值,理财
5bc9be1dd9b28b3c60f946cc,业内人士,转型
5bc9be21d9b28b3c60f946ce,理财师,大赛
5bc9be2dd9b28b3c60f946d2,封闭式,预期
5bc9be31d9b28b3c60f946d4,收益率,理财产品
5bc9be35d9b28b3c60f946d6,私募,银行
5bc9be39d9b28b3c60f946d8,半年报,存款
5bc9be3dd9b28b3c60f946da,兴业银行,支行
5bc9be4ad9b28b3c60f946e0,人民币,交通银行
5bc9be4ed9b28b3c60f946e2,理财产品,银行
5bc9be5ed9b28b3c60f946e4,本金,人寿保险
5bc9be62d9b28b3c60f946e6,理财产品,收益
5bc9be6ad9b28b3c60f946e8,基金,债券
5bc9be6ed9b28b3c60f946ea,基金,报告
5bc9be72d9b28b3c60f946ec,基金,报告
5bc9be9ed9b28b3c60f946f2,结构性,存款
5bc9bea3d9b28b3c60f946f4,大赛,答题
5bc9bea7d9b28b3c60f946f6,理财师,高希
5bc9beabd9b28b3c60f946f8,中信银行,理财产品
5bc9beb3d9b28b3c60f946fc,理财产品,指南
5bc9bebfd9b28b3c60f946fe,理财产品,收益
5bc9bec7d9b28b3c60f94702,收益率,理财产品
5bc9becbd9b28b3c60f94704,天府,理财
5bc9becfd9b28b3c60f94706,理财产品,规模
5bc9bedbd9b28b3c60f9470c,理财产品,商业银行
5bc9bee3d9b28b3c60f94710,基金,产品
5bc9beebd9b28b3c60f94712,人民币,交通银行
5bc9bef0d9b28b3c60f94714,收益率,理财
5bc9bef8d9b28b3c60f94716,策略,周报
5bc9bf10d9b28b3c60f94718,理财师,大赛
5bc9bf14d9b28b3c60f9471a,理财,银行
5bc9bf18d9b28b3c60f9471c,人民币,保本
5bc9bf1cd9b28b3c60f9471e,收益率,理财产品
5bc9bf20d9b28b3c60f94720,收益率,理财
5bc9bf24d9b28b3c60f94722,收益,保本
5bc9bf28d9b28b3c60f94724,人民币,保本
5bc9bf2cd9b28b3c60f94726,理财,余额
5bc9bf31d9b28b3c60f94728,收益率,收益
5bc9bf41d9b28b3c60f9472e,公司,手续费
5bc9bf4dd9b28b3c60f94732,理财产品,招商银行
5bc9bf51d9b28b3c60f94734,兴业银行,理财产品
5bc9bf59d9b28b3c60f94738,保本,收益
5bc9bf5dd9b28b3c60f9473a,理财,银行
5bc9bf69d9b28b3c60f94740,民生银行,理财
5bc9bf79d9b28b3c60f94746,理财产品,收益
5bc9bf8ad9b28b3c60f94748,人民币,保本
5bc9bf8ed9b28b3c60f9474a,理财产品,细则
5bc9bf9ad9b28b3c60f9474e,结构性,存款
5bc9bfa6d9b28b3c60f94754,理财产品,基金
5bc9bfaad9b28b3c60f94756,理财产品,收益率
5bc9bfaed9b28b3c60f94758,人民币,保本
5bc9bfb2d9b28b3c60f9475a,理财,半年报
5bc9bfbad9b28b3c60f9475c,人民币,保本
5bc9bfbfd9b28b3c60f9475e,理财产品,现金管理
5bc9bfcbd9b28b3c60f94760,上海银行,理财
5bc9bfcfd9b28b3c60f94762,理财师,产品
5bc9bfd7d9b28b3c60f94764,模式,理财产品
5bc9bfdfd9b28b3c60f94768,转型,子公司
5bc9bfe3d9b28b3c60f9476a,收益率,类产品
5bc9bfebd9b28b3c60f9476e,理财产品,商业银行
5bc9bfefd9b28b3c60f94770,金融市场,子公司
5bc9bfffd9b28b3c60f94774,净值,理财产品
5bc9c00fd9b28b3c60f94776,上海银行,基金
5bc9c014d9b28b3c60f94778,人民币,保本
5bc9c01cd9b28b3c60f9477a,理财产品,理财
5bc9c024d9b28b3c60f9477e,理财产品,客户
5bc9c028d9b28b3c60f94780,过渡期,转型
5bc9c030d9b28b3c60f94784,客户,上线
5bc9c034d9b28b3c60f94786,理财产品,招商银行
5bc9c03cd9b28b3c60f9478a,理财产品,钱袋子
5bc9c060d9b28b3c60f9478c,上海银行,理财产品
5bc9c06dd9b28b3c60f94792,理财产品,商业银行
5bc9c075d9b28b3c60f94794,理财产品,规模
5bc9c07dd9b28b3c60f94798,人民币,保本
5bc9c081d9b28b3c60f9479a,理财产品,门槛
5bc9c089d9b28b3c60f9479c,人民币,民生银行
5bc9c08dd9b28b3c60f9479e,理财产品,理财
5bc9c091d9b28b3c60f947a0,理财产品,业务
5bc9c0add9b28b3c60f947a4,理财,收益率
5bc9c0b1d9b28b3c60f947a6,理财产品,监管
5bc9c0b9d9b28b3c60f947a8,理财产品,商业银行
5bc9c0d2d9b28b3c60f947ae,理财产品,过渡期
5bc9c0e6d9b28b3c60f947b0,上海银行,理财产品
5bc9c0ead9b28b3c60f947b2,理财产品,商业银行
5bc9c0f2d9b28b3c60f947b4,理财产品,理财
5bc9c0fad9b28b3c60f947b6,结构性,存款
5bc9c0fed9b28b3c60f947b8,理财产品,办法
5bc9c102d9b28b3c60f947ba,理财产品,客户
5bc9c106d9b28b3c60f947bc,理财,理财产品
5bc9c10ed9b28b3c60f947be,理财产品,门槛
5bc9c11ad9b28b3c60f947c0,上海银行,理财
5bc9c11ed9b28b3c60f947c2,理财产品,门槛
5bc9c137d9b28b3c60f947c8,细则,理财产品
5bc9c13bd9b28b3c60f947ca,成本法,摊余
5bc9c147d9b28b3c60f947d0,理财产品,商业银行
5bc9c14fd9b28b3c60f947d2,理财产品,过渡期
5bc9c153d9b28b3c60f947d4,理财产品,产品
5bc9c15fd9b28b3c60f947d6,上海银行,托管
5bc9c163d9b28b3c60f947d8,上海银行,理财产品
5bc9c167d9b28b3c60f947da,理财产品,商业银行
5bc9c173d9b28b3c60f947dc,存款,办法
5bc9c17fd9b28b3c60f947de,理财产品,过渡期
5bc9c183d9b28b3c60f947e0,理财产品,非标
5bc9c190d9b28b3c60f947e4,理财产品,产品
5bc9c198d9b28b3c60f947e8,理财产品,债权
5bc9c19cd9b28b3c60f947ea,理财产品,资产
5bc9c1a0d9b28b3c60f947ec,理财产品,过渡期
5bc9c1a8d9b28b3c60f947ee,理财产品,基金
5bc9c1b0d9b28b3c60f947f0,上海银行,理财
5bc9c1bcd9b28b3c60f947f2,兴业银行,支行
5bc9c1c4d9b28b3c60f947f6,私募,理财产品
5bc9c1ccd9b28b3c60f947f8,理财产品,理财
5bc9c1d0d9b28b3c60f947fa,理财产品,标准化
5bc9c1d4d9b28b3c60f947fc,理财产品,监管
5bc9c1e5d9b28b3c60f94802,理财产品,过渡期
5bc9c1e9d9b28b3c60f94804,基金,理财产品
5bc9c1f5d9b28b3c60f94806,理财产品,门槛
5bc9c1f9d9b28b3c60f94808,现金,理财产品
5bc9c205d9b28b3c60f9480c,成本法,过渡期
5bc9c209d9b28b3c60f9480e,理财产品,办法
5bc9c20dd9b28b3c60f94810,理财产品,理财
5bc9c211d9b28b3c60f94812,商业银行,产品
5bc9c21dd9b28b3c60f94818,理财产品,钱袋子
5bc9c221d9b28b3c60f9481a,理财产品,钱袋子
5bc9c22ad9b28b3c60f9481e,人民币,收益
5bc9c236d9b28b3c60f94820,理财产品,从业者
5bc9c242d9b28b3c60f94822,理财产品,监管
5bc9c24ad9b28b3c60f94824,理财产品,浦发银行
5bc9c24ed9b28b3c60f94826,收益率,宝宝
5bc9c252d9b28b3c60f94828,理财,理财产品
5bc9c256d9b28b3c60f9482a,理财产品,理财
5bc9c25ad9b28b3c60f9482c,商业银行,意见
5bc9c25ed9b28b3c60f9482e,理财产品,商业银行
5bc9c262d9b28b3c60f94830,理财产品,发行量
5bc9c266d9b28b3c60f94832,收益,预期
5bc9c26ed9b28b3c60f94834,银行,记者
5bc9c273d9b28b3c60f94836,理财产品,银行
5bc9c277d9b28b3c60f94838,细则,子公司
5bc9c283d9b28b3c60f9483c,理财产品,监管
5bc9c287d9b28b3c60f9483e,银行,理财
5bc9c2a7d9b28b3c60f94840,托管,平台
5bc9c2abd9b28b3c60f94842,理财产品,商业银行
5bc9c2afd9b28b3c60f94844,理财产品,银行
5bc9c2bbd9b28b3c60f94846,理财产品,商业银行
5bc9c2bfd9b28b3c60f94848,理财产品,过渡期
5bc9c2c3d9b28b3c60f9484a,理财产品,办法
5bc9c2c7d9b28b3c60f9484c,误区,理财产品
5bc9c2d4d9b28b3c60f94852,理财产品,门槛
5bc9c2e0d9b28b3c60f94854,赎回,限额
5bc9c2fcd9b28b3c60f9485c,理财产品,银行
5bc9c308d9b28b3c60f9485e,势头,规模
5bc9c320d9b28b3c60f94860,银行业,重庆市
5bc9c324d9b28b3c60f94862,理财产品,买者
5bc9c328d9b28b3c60f94864,理财产品,征求意见
5bc9c32cd9b28b3c60f94866,理财产品,商业银行
5bc9c334d9b28b3c60f9486a,理财产品,理财
5bc9c338d9b28b3c60f9486c,理财产品,商业银行
5bc9c33cd9b28b3c60f9486e,债转股,公司
5bc9c345d9b28b3c60f94870,理财产品,存款
5bc9c349d9b28b3c60f94872,理财产品,招商银行
5bc9c351d9b28b3c60f94874,理财产品,理财
5bc9c369d9b28b3c60f9487c,货币,理财
5bc9c375d9b28b3c60f9487e,结构性,理财
5bc9c38dd9b28b3c60f94880,理财产品,子公司
5bc9c395d9b28b3c60f94884,商业银行,理财产品
5bc9c39ad9b28b3c60f94886,理财产品,办法
5bc9c39ed9b28b3c60f94888,理财产品,办法
5bc9c3a2d9b28b3c60f9488a,理财产品,办法
5bc9c3a6d9b28b3c60f9488c,理财产品,安徽
5bc9c3aad9b28b3c60f9488e,理财产品,发行量
5bc9c3aed9b28b3c60f94890,人民币,收益
5bc9c3bed9b28b3c60f94896,理财产品,误区
5bc9c3cad9b28b3c60f94898,人民币,保本
5bc9c3ced9b28b3c60f9489a,理财产品,银行
5bc9c3d6d9b28b3c60f9489c,长三角,价格指数
5bc9c3e6d9b28b3c60f948a0,理财产品,商业银行
5bc9c3ebd9b28b3c60f948a2,理财产品,征求意见
5bc9c3f3d9b28b3c60f948a6,净值,有序
5bc9c3f7d9b28b3c60f948a8,理财师,理财
5bc9c3ffd9b28b3c60f948ac,理财产品,净值
5bc9c403d9b28b3c60f948ae,基金,投研
5bc9c407d9b28b3c60f948b0,人民币,交通银行
5bc9c413d9b28b3c60f948b2,财富,报告
5bc9c437d9b28b3c60f948b6,理财产品,商业银行
5bc9c443d9b28b3c60f948ba,理财产品,征求意见
5bc9c44bd9b28b3c60f948bc,净值,理财产品
5bc9c450d9b28b3c60f948be,理财产品,兴业银行
5bc9c454d9b28b3c60f948c0,赎回,限额
5bc9c458d9b28b3c60f948c2,理财师,团队
5bc9c45cd9b28b3c60f948c4,人民币,收益
5bc9c468d9b28b3c60f948ca,理财,岗位
5bc9c474d9b28b3c60f948ce,理财产品,净值
5bc9c47cd9b28b3c60f948d0,招商银行,结构性
5bc9c4a0d9b28b3c60f948d4,信托,余额
5bc9c4b0d9b28b3c60f948d6,理财,理财师
5bc9c4b4d9b28b3c60f948d8,误区,理财产品
5bc9c4b9d9b28b3c60f948da,误区,理财产品
5bc9c4c1d9b28b3c60f948dc,理财,收益率
5bc9c4c5d9b28b3c60f948de,人民币,保本
5bc9c4d5d9b28b3c60f948e0,基金,成本法
5bc9c4d9d9b28b3c60f948e2,赎回,限额
5bc9c4ddd9b28b3c60f948e4,人民币,交通银行
5bc9c4e1d9b28b3c60f948e6,封闭式,收益率
5bc9c4e5d9b28b3c60f948e8,存款,结构性
5bc9c4f5d9b28b3c60f948ea,人民币,保本
5bc9c4fdd9b28b3c60f948ec,人民币,交通银行
5bc9c519d9b28b3c60f948f2,封闭式,省份
5bc9c522d9b28b3c60f948f6,收益率,理财
5bc9c526d9b28b3c60f948f8,收益率,平均
5bc9c53ad9b28b3c60f948fe,净值,转型
5bc9c53ed9b28b3c60f94900,人民币,银行
5bc9c542d9b28b3c60f94902,理财产品,结构性
5bc9c546d9b28b3c60f94904,发行量,产品
5bc9c562d9b28b3c60f9490c,收益率,发行量
5bc9c56ed9b28b3c60f9490e,人民币,交通银行
5bc9c57bd9b28b3c60f94914,人民币,理财
5bc9c587d9b28b3c60f94916,子公司,顾卫平
5bc9c58fd9b28b3c60f9491a,发行量,理财产品
5bc9c593d9b28b3c60f9491c,赎回,限额
5bc9c59bd9b28b3c60f94920,细则,草稿
5bc9c5a3d9b28b3c60f94924,收益率,理财产品
5bc9c5a7d9b28b3c60f94926,理财产品,收益率
5bc9c5abd9b28b3c60f94928,理财产品,收益率
5bc9c5b3d9b28b3c60f9492c,赎回,限额
5bc9c5bbd9b28b3c60f9492e,细则,理财
5bc9c5d0d9b28b3c60f94930,人民币,理财
5bc9c5d8d9b28b3c60f94934,收益率,宝宝
5bc9c5e4d9b28b3c60f94936,人民币,保本
5bc9c5e8d9b28b3c60f94938,人民币,保本
5bc9c5ecd9b28b3c60f9493a,广告,银行
5bc9c5f0d9b28b3c60f9493c,资产,理财
5bc9c5f4d9b28b3c60f9493e,人民币,交通银行
5bc9c600d9b28b3c60f94944,东海,银行
5bc9c604d9b28b3c60f94946,长三角,降幅
5bc9c60cd9b28b3c60f94948,银行,规模
5bc9c625d9b28b3c60f9494c,理财产品,净值
5bc9c62dd9b28b3c60f9494e,光大银行,子公司
5bc9c631d9b28b3c60f94950,人民币,交通银行
5bc9c635d9b28b3c60f94952,说明书,产品
5bc9c639d9b28b3c60f94954,理财产品,发行量
5bc9c641d9b28b3c60f94958,招商银行,理财产品
5bc9c645d9b28b3c60f9495a,人民币,银行
5bc9c649d9b28b3c60f9495c,人民币,保本
5bc9c64dd9b28b3c60f9495e,净值,理财产品
5bc9c651d9b28b3c60f94960,广告,银行
5bc9c659d9b28b3c60f94962,人民币,交通银行
5bc9c671d9b28b3c60f94964,理财产品,收益率
5bc9c676d9b28b3c60f94966,顾卫平,产品设计
5bc9c67ad9b28b3c60f94968,结构性,存款
5bc9c682d9b28b3c60f9496a,产品,意见
5bc9c686d9b28b3c60f9496c,人民币,保本
5bc9c68ad9b28b3c60f9496e,理财产品,净值
5bc9c68ed9b28b3c60f94970,理财产品,风险
5bc9c692d9b28b3c60f94972,净值,理财产品
5bc9c696d9b28b3c60f94974,长三角,降幅
5bc9c69ad9b28b3c60f94976,人民币,银行
5bc9c6b2d9b28b3c60f94978,理财,子公司
5bc9c6b6d9b28b3c60f9497a,女士,胡先生
5bc9c6bad9b28b3c60f9497c,顾卫平,子公司
5bc9c6bed9b28b3c60f9497e,收益率,收益
5bc9c6cfd9b28b3c60f94980,中证报,存量
5bc9c6d3d9b28b3c60f94982,理财产品,银行
5bc9c6d7d9b28b3c60f94984,人民币,保本
5bc9c6dfd9b28b3c60f94988,镇江,张女士
5bc9c6ebd9b28b3c60f9498a,结构性,存款
5bc9c6efd9b28b3c60f9498c,理财产品,闲置
5bc9c6f3d9b28b3c60f9498e,宝宝,理财
5bc9c707d9b28b3c60f94990,人民币,保本
5bc9c70bd9b28b3c60f94992,保本,金融机构
5bc9c70fd9b28b3c60f94994,人民币,保本
5bc9c713d9b28b3c60f94996,镇江,张某
5bc9c717d9b28b3c60f94998,人民币,保本
5bc9c71bd9b28b3c60f9499a,理财产品,浦发银行
5bc9c728d9b28b3c60f9499c,人民币,保本
5bc9c72cd9b28b3c60f9499e,认购,人民币
5bc9c734d9b28b3c60f949a2,光大银行,理财产品
5bc9c748d9b28b3c60f949a4,理财产品,理财
5bc9c74cd9b28b3c60f949a6,光大银行,认购
5bc9c754d9b28b3c60f949a8,过渡期,子公司
5bc9c758d9b28b3c60f949aa,理财产品,理财
5bc9c75cd9b28b3c60f949ac,光大银行,理财产品
5bc9c764d9b28b3c60f949b0,银行,平均
5bc9c768d9b28b3c60f949b2,监管,银行业
5bc9c76cd9b28b3c60f949b4,人民币,交通银行
5bc9c770d9b28b3c60f949b6,发行量,结构性
5bc9c779d9b28b3c60f949b8,理财,理财产品
5bc9c77dd9b28b3c60f949ba,收益率,产品
5bc9c785d9b28b3c60f949be,理财,政府
5bc9c78dd9b28b3c60f949c0,理财产品,净值
5bc9c791d9b28b3c60f949c2,收益,理财产品
5bc9c795d9b28b3c60f949c4,理财产品,净值
5bc9c79dd9b28b3c60f949c6,人民币,保本
5bc9c7a1d9b28b3c60f949c8,子公司,保本
5bc9c7add9b28b3c60f949ce,理财,中证报
5bc9c7b1d9b28b3c60f949d0,监管,制定
5bc9c7bed9b28b3c60f949d2,收益率,理财产品
5bc9c7c2d9b28b3c60f949d4,保本,交通银行
5bc9c7c6d9b28b3c60f949d6,人民币,保本
5bc9c7cad9b28b3c60f949d8,人民币,交通银行
5bc9c7ced9b28b3c60f949da,理财,大赛
5bc9c7d2d9b28b3c60f949dc,银行业,银监会
5bc9c7ded9b28b3c60f949de,理财师,大赛
5bc9c7e2d9b28b3c60f949e0,收益率,分析报告
5bc9c7eed9b28b3c60f949e2,单日,理财
5bc9c7f2d9b28b3c60f949e4,认购,现场
5bc9c7f6d9b28b3c60f949e6,理财产品,收益率
5bc9c802d9b28b3c60f949ea,人民币,交通银行
5bc9c80fd9b28b3c60f949ec,中国银行,发布公告
5bc9c813d9b28b3c60f949ee,民生银行,理财
5bc9c817d9b28b3c60f949f0,人民币,保本
5bc9c81bd9b28b3c60f949f2,期限,发行量
5bc9c81fd9b28b3c60f949f4,基金,一览
5bc9c823d9b28b3c60f949f6,理财产品,东莞
5bc9c827d9b28b3c60f949f8,收益率,发行量
5bc9c82fd9b28b3c60f949fa,理财产品,产品
5bc9c833d9b28b3c60f949fc,理财,理财产品
5bc9c837d9b28b3c60f949fe,银行,理财产品
5bc9c83fd9b28b3c60f94a00,理财,存款
5bc9c843d9b28b3c60f94a02,理财产品,投资者
5bc9c860d9b28b3c60f94a08,风险,理财产品
5bc9c868d9b28b3c60f94a0c,人民币,保本
5bc9c86cd9b28b3c60f94a0e,收益,银行
5bc9c870d9b28b3c60f94a10,理财产品,专属
5bc9c87cd9b28b3c60f94a12,收益率,理财产品
5bc9c880d9b28b3c60f94a14,收益率,理财产品
5bc9c88cd9b28b3c60f94a16,理财产品,额度
5bc9c890d9b28b3c60f94a18,保本,农业银行
5bc9c894d9b28b3c60f94a1a,兴业银行,京东
5bc9c898d9b28b3c60f94a1c,净值,理财产品
5bc9c8a5d9b28b3c60f94a20,反洗钱,人民银行
5bc9c8add9b28b3c60f94a22,理财产品,收益
5bc9c8bdd9b28b3c60f94a28,瑞士,理财
5bc9c8c1d9b28b3c60f94a2a,资金面,理财产品
5bc9c8c5d9b28b3c60f94a2c,分行,北京分行
5bc9c8c9d9b28b3c60f94a2e,人民币,收益
5bc9c8d5d9b28b3c60f94a30,理财产品,平均
5bc9c8d9d9b28b3c60f94a32,人民币,保本
5bc9c8ddd9b28b3c60f94a34,河南,办理
5bc9c8e1d9b28b3c60f94a36,河南省,罚单
5bc9c8ead9b28b3c60f94a38,收益率,理财产品
5bc9c8eed9b28b3c60f94a3a,人民币,保本
5bc9c8f6d9b28b3c60f94a3e,认购,一览
5bc9c902d9b28b3c60f94a40,反洗钱,机构
5bc9c90ad9b28b3c60f94a42,理财产品,王女士
5bc9c90ed9b28b3c60f94a44,银监会,银行业
5bc9c91ad9b28b3c60f94a48,收益率,理财产品
5bc9c91ed9b28b3c60f94a4a,商业银行,理财产品
5bc9c922d9b28b3c60f94a4c,存款,理财产品
5bc9c936d9b28b3c60f94a4e,人民币,保本
5bc9c93ad9b28b3c60f94a50,期限,报告
5bc9c942d9b28b3c60f94a52,理财产品,净值
5bc9c947d9b28b3c60f94a54,理财产品,风险
5bc9c94bd9b28b3c60f94a56,理财产品,吴晓灵
5bc9c94fd9b28b3c60f94a58,中电,财务
5bc9c953d9b28b3c60f94a5a,交通银行,保本
5bc9c95bd9b28b3c60f94a5c,科技,互联网
5bc9c967d9b28b3c60f94a60,理财产品,认购
5bc9c96bd9b28b3c60f94a62,收益率,资金
5bc9c96fd9b28b3c60f94a64,理财,收益率
5bc9c973d9b28b3c60f94a66,公司,理财
5bc9c977d9b28b3c60f94a68,理财产品,公司
5bc9c97bd9b28b3c60f94a6a,理财产品,存续
5bc9c990d9b28b3c60f94a70,理财产品,双录
5bc9c994d9b28b3c60f94a72,理财产品,收益率
5bc9c998d9b28b3c60f94a74,净值,理财
5bc9c9a0d9b28b3c60f94a76,理财产品,郑州
5bc9c9a4d9b28b3c60f94a78,科技,金融机构
5bc9c9a8d9b28b3c60f94a7a,理财产品,闲置
5bc9c9b0d9b28b3c60f94a7c,结构性,存款
5bc9c9bcd9b28b3c60f94a82,理财产品,公司
5bc9c9c0d9b28b3c60f94a84,理财产品,银行
5bc9c9c9d9b28b3c60f94a88,银行,基础
5bc9c9cdd9b28b3c60f94a8a,理财,宝宝
5bc9c9d1d9b28b3c60f94a8c,理财产品,银行业
5bc9c9d9d9b28b3c60f94a8e,中信银行,理财
5bc9c9ddd9b28b3c60f94a90,兴业银行,认购
5bc9c9e1d9b28b3c60f94a92,收益,收益率
5bc9c9e9d9b28b3c60f94a94,理财产品,收益
5bc9c9edd9b28b3c60f94a96,理财,理财产品
5bc9c9f1d9b28b3c60f94a98,湖北,违规
5bc9c9f5d9b28b3c60f94a9a,收益率,发行量
5bc9c9f9d9b28b3c60f94a9c,陕西省,市场准入
5bc9c9fdd9b28b3c60f94a9e,理财产品,温州
5bc9ca01d9b28b3c60f94aa0,理财产品,银行
5bc9ca05d9b28b3c60f94aa2,按金,外汇
5bc9ca0ed9b28b3c60f94aa6,理财产品,收益率
5bc9ca12d9b28b3c60f94aa8,理财产品,理财
5bc9ca1ad9b28b3c60f94aac,基金,一览
5bc9ca1ed9b28b3c60f94aae,公司,闲置
5bc9ca26d9b28b3c60f94ab0,理财产品,收益率
5bc9ca32d9b28b3c60f94ab2,交通银行,得利
5bc9ca36d9b28b3c60f94ab4,理财产品,收益率
5bc9ca3ed9b28b3c60f94ab6,理财产品,期限
5bc9ca4ad9b28b3c60f94abc,功能,银行
5bc9ca4ed9b28b3c60f94abe,理财产品,信托
5bc9ca52d9b28b3c60f94ac0,透明度,行业
5bc9ca56d9b28b3c60f94ac2,金融业,渠道
5bc9ca5bd9b28b3c60f94ac4,理财产品,陈某
5bc9ca63d9b28b3c60f94ac8,小组,风险
5bc9ca6bd9b28b3c60f94acc,自律,检查
5bc9ca6fd9b28b3c60f94ace,广东省,严格执行
5bc9ca73d9b28b3c60f94ad0,理财产品,收益率
5bc9ca7bd9b28b3c60f94ad2,理财,理财产品
5bc9ca7fd9b28b3c60f94ad4,理财,银行
5bc9ca83d9b28b3c60f94ad6,理财,服务
5bc9ca8fd9b28b3c60f94ad8,认购,协议
5bc9ca93d9b28b3c60f94ada,人民币,保本
5bc9ca97d9b28b3c60f94adc,理财,中国政府
5bc9ca9bd9b28b3c60f94ade,债转股,基金
5bc9caa7d9b28b3c60f94ae0,理财产品,收益率
5bc9caacd9b28b3c60f94ae2,基金,破五
5bc9cab0d9b28b3c60f94ae4,厂商,汽车
5bc9cab4d9b28b3c60f94ae6,中国银行,收益率
5bc9cab8d9b28b3c60f94ae8,扶贫,农村
